"CountryCode","year","population","region"
"NIC",1963,1943590,"Americas"
"NLD",1963,11965966,"Europe"
"NOR",1963,3666537,"Europe"
"NPL",1963,10552267,"Asia"
"NRU",1963,5231,"Oceania"
"NZL",1963,2531800,"Oceania"
"OMN",1963,593501,"Asia"
"PAK",1963,48309315,"Asia"
"PAN",1963,1238823,"Americas"
"PER",1963,10961540,"Americas"
"PHL",1963,29016771,"Asia"
"PLW",1963,10378,"Oceania"
"PNG",1963,2139303,"Oceania"
"POL",1963,30712000,"Europe"
"PRI",1963,2504530,"Americas"
"PRK",1963,12065468,"Asia"
"PRT",1963,9030355,"Europe"
"PRY",1963,2058915,"Americas"
"PSE",1963,NA,"Asia"
"PYF",1963,86837,"Oceania"
"QAT",1963,61717,"Asia"
"ROU",1963,18797850,"Europe"
"RUS",1963,123960000,"Europe"
"RWA",1963,3102972,"Africa"
"SAU",1963,4516659,"Asia"
"SDN",1963,8248812,"Africa"
"SEN",1963,3481745,"Africa"
"SGP",1963,1795000,"Asia"
"SLB",1963,128866,"Oceania"
"SLE",1963,2398414,"Africa"
"SLV",1963,3015887,"Americas"
"SMR",1963,16621,"Europe"
"SOM",1963,2936443,"Africa"
"SRB",1963,NA,"Europe"
"SSD",1963,3131557,"Africa"
"STP",1963,64177,"Africa"
"SUR",1963,314528,"Americas"
"SVK",1963,4282017,"Europe"
"SVN",1963,1616971,"Europe"
"SWE",1963,7604328,"Europe"
"SWZ",1963,373897,"Africa"
"SXM",1963,NA,"Americas"
"SYC",1963,45176,"Africa"
"SYR",1963,5034646,"Asia"
"TCA",1963,5740,"Americas"
"TCD",1963,3183551,"Africa"
"TGO",1963,1631764,"Africa"
"THA",1963,29967041,"Asia"
"TJK",1963,2318234,"Asia"
"TKM",1963,1773853,"Asia"
"TLS",1963,527749,"Asia"
"TON",1963,69005,"Oceania"
"TTO",1963,892569,"Americas"
"TUN",1963,4377637,"Africa"
"TUR",1963,29531342,"Asia"
"TUV",1963,6538,"Oceania"
"TZA",1963,11005905,"Africa"
"UGA",1963,7487429,"Africa"
"UKR",1963,44285899,"Europe"
"URY",1963,2635129,"Americas"
"USA",1963,189242000,"Americas"
"UZB",1963,9454250,"Asia"
"VCT",1963,84167,"Americas"
"VEN",1963,9130349,"Americas"
"VGB",1963,8452,"Americas"
"VIR",1963,38700,"Americas"
"VNM",1963,36836000,"Asia"
"VUT",1963,69964,"Oceania"
"WSM",1963,119561,"Oceania"
"YEM",1963,5446063,"Asia"
"ZAF",1963,18809939,"Africa"
"ZMB",1963,3345145,"Africa"
"ZWE",1963,4132756,"Africa"
"ABW",1964,57032,"Americas"
"AFG",1964,9731361,"Asia"
"AGO",1964,6093321,"Africa"
"ALB",1964,1814135,"Europe"
"AND",1964,17469,"Europe"
"ARE",1964,138529,"Asia"
"ARG",1964,21953929,"Americas"
"ARM",1964,2144998,"Asia"
"ASM",1964,22698,"Oceania"
"ATG",1964,59524,"Americas"
"AUS",1964,11167000,"Oceania"
"AUT",1964,7223801,"Europe"
"AZE",1964,4456689,"Asia"
"BDI",1964,3010859,"Africa"
"BEL",1964,9378113,"Europe"
"BEN",1964,2585965,"Africa"
"BFA",1964,5098890,"Africa"
"BGD",1964,54129100,"Asia"
"BGR",1964,8144340,"Europe"
"BHR",1964,182887,"Asia"
"BHS",1964,133698,"Americas"
"BIH",1964,3478995,"Europe"
"BLR",1964,8524224,"Europe"
"BLZ",1964,103069,"Americas"
"BMU",1964,48900,"Americas"
"BOL",1964,3990857,"Americas"
"BRA",1964,81168654,"Americas"
"BRB",1964,234547,"Americas"
"BRN",1964,97848,"Asia"
"BTN",1964,247325,"Asia"
"BWA",1964,580799,"Africa"
"CAF",1964,1616516,"Africa"
"CAN",1964,19325000,"Americas"
"CHE",1964,5789228,"Europe"
"CHL",1964,8430838,"Americas"
"CHN",1964,698355000,"Asia"
"CIV",1964,4157965,"Africa"
"CMR",1964,5646316,"Africa"
"COD",1964,16903923,"Africa"
"COG",1964,1152412,"Africa"
"COL",1964,18581974,"Americas"
"COM",1964,203753,"Africa"
"CPV",1964,223846,"Africa"
"CRI",1964,1537041,"Americas"
"CUB",1964,7787146,"Americas"
"CUW",1964,133148,"Americas"
"CYM",1964,8298,"Americas"
"CYP",1964,578627,"Asia"
"CZE",1964,9727804,"Europe"
"DEU",1964,75318337,"Europe"
"DJI",1964,107583,"Africa"
"DMA",1964,63926,"Americas"
"DNK",1964,4722072,"Europe"
"DOM",1964,3757956,"Americas"
"DZA",1964,12295970,"Africa"
"ECU",1964,5099468,"Americas"
"EGY",1964,30071102,"Africa"
"ERI",1964,1548187,"Africa"
"ESP",1964,31609195,"Europe"
"EST",1964,1277086,"Europe"
"ETH",1964,24397024,"Africa"
"FIN",1964,4548543,"Europe"
"FJI",1964,450450,"Oceania"
"FRA",1964,49449403,"Europe"
"FRO",1964,36454,"Europe"
"FSM",1964,50487,"Oceania"
"GAB",1964,523789,"Africa"
"GBR",1964,5.4e+07,"Europe"
"GEO",1964,3870300,"Asia"
"GHA",1964,7513289,"Africa"
"GIB",1964,25454,"Europe"
"GIN",1964,3811659,"Africa"
"GMB",1964,394553,"Africa"
"GNB",1964,643961,"Africa"
"GNQ",1964,271457,"Africa"
"GRC",1964,8510429,"Europe"
"GRD",1964,94066,"Americas"
"GRL",1964,37600,"Americas"
"GTM",1964,4730540,"Americas"
"GUM",1964,73051,"Oceania"
"GUY",1964,637845,"Americas"
"HKG",1964,3504600,"Asia"
"HND",1964,2280045,"Americas"
"HRV",1964,4259680,"Europe"
"HTI",1964,4186640,"Americas"
"HUN",1964,10119835,"Europe"
"IDN",1964,97638029,"Asia"
"IMN",1964,49391,"Europe"
"IND",1964,487484535,"Asia"
"IRL",1964,2866550,"Europe"
"IRN",1964,24308085,"Asia"
"IRQ",1964,8122199,"Asia"
"ISL",1964,188983,"Europe"
"ISR",1964,2475000,"Asia"
"ITA",1964,51675350,"Europe"
"JAM",1964,1730486,"Americas"
"JOR",1964,1101459,"Asia"
"JPN",1964,97826000,"Asia"
"KAZ",1964,11267329,"Asia"
"KEN",1964,9200157,"Africa"
"KGZ",1964,2495300,"Asia"
"KHM",1964,6331583,"Asia"
"KIR",1964,45425,"Oceania"
"KNA",1964,49930,"Americas"
"KOR",1964,27984155,"Asia"
"KWT",1964,425235,"Asia"
"LAO",1964,2327137,"Asia"
"LBN",1964,2041207,"Asia"
"LBR",1964,1224344,"Africa"
"LBY",1964,1667825,"Africa"
"LCA",1964,94814,"Americas"
"LIE",1964,18170,"Europe"
"LKA",1964,10903000,"Asia"
"LSO",1964,915822,"Africa"
"LTU",1964,2935200,"Europe"
"LUX",1964,327750,"Europe"
"LVA",1964,2240623,"Europe"
"MAC",1964,193563,"Asia"
"MAF",1964,4748,"Americas"
"MAR",1964,13857142,"Africa"
"MCO",1964,23236,"Europe"
"MDA",1964,2774000,"Europe"
"MDG",1964,5625164,"Africa"
"MDV",1964,100214,"Asia"
"MEX",1964,43264272,"Americas"
"MHL",1964,16710,"Oceania"
"MKD",1964,1569141,"Europe"
"MLI",1964,5503752,"Africa"
"MLT",1964,321250,"Europe"
"MMR",1964,22867741,"Asia"
"MNE",1964,521753,"Europe"
"MNG",1964,1074514,"Asia"
"MNP",1964,10857,"Oceania"
"MOZ",1964,8030025,"Africa"
"MRT",1964,963747,"Africa"
"MUS",1964,736381,"Africa"
"MWI",1964,3963417,"Africa"
"MYS",1964,9253963,"Asia"
"NAM",1964,665282,"Africa"
"NCL",1964,88100,"Oceania"
"NER",1964,3802640,"Africa"
"NGA",1964,49066059,"Africa"
"NIC",1964,2002119,"Americas"
"NLD",1964,12127120,"Europe"
"NOR",1964,3694339,"Europe"
"NPL",1964,10728197,"Asia"
"NRU",1964,5500,"Oceania"
"NZL",1964,2585400,"Oceania"
"OMN",1964,608887,"Asia"
"PAK",1964,49551904,"Asia"
"PAN",1964,1276276,"Americas"
"PER",1964,11281015,"Americas"
"PHL",1964,29962876,"Asia"
"PLW",1964,10593,"Oceania"
"PNG",1964,2186340,"Oceania"
"POL",1964,31139450,"Europe"
"PRI",1964,2554066,"Americas"
"PRK",1964,12282419,"Asia"
"PRT",1964,9035365,"Europe"
"PRY",1964,2114095,"Americas"
"PSE",1964,NA,"Asia"
"PYF",1964,90132,"Oceania"
"QAT",1964,67567,"Asia"
"ROU",1964,18919126,"Europe"
"RUS",1964,125345000,"Europe"
"RWA",1964,3161724,"Africa"
"SAU",1964,4677404,"Asia"
"SDN",1964,8503994,"Africa"
"SEN",1964,3580312,"Africa"
"SGP",1964,1841600,"Asia"
"SLB",1964,132782,"Oceania"
"SLE",1964,2435204,"Africa"
"SLV",1964,3106186,"Americas"
"SMR",1964,17032,"Europe"
"SOM",1964,3001126,"Africa"
"SRB",1964,NA,"Europe"
"SSD",1964,3196113,"Africa"
"STP",1964,64212,"Africa"
"SUR",1964,322997,"Americas"
"SVK",1964,4327341,"Europe"
"SVN",1964,1632114,"Europe"
"SWE",1964,7661354,"Europe"
"SWZ",1964,382469,"Africa"
"SXM",1964,NA,"Americas"
"SYC",1964,46322,"Africa"
"SYR",1964,5200336,"Asia"
"TCA",1964,5710,"Americas"
"TCD",1964,3246505,"Africa"
"TGO",1964,1662073,"Africa"
"THA",1964,30881332,"Asia"
"TJK",1964,2402455,"Asia"
"TKM",1964,1833063,"Asia"
"TLS",1964,537786,"Asia"
"TON",1964,71757,"Oceania"
"TTO",1964,903275,"Americas"
"TUN",1964,4458611,"Africa"
"TUR",1964,30244232,"Asia"
"TUV",1964,6684,"Oceania"
"TZA",1964,11339097,"Africa"
"UGA",1964,7746198,"Africa"
"UKR",1964,44794327,"Europe"
"URY",1964,2665390,"Americas"
"USA",1964,191889000,"Americas"
"UZB",1964,9788986,"Asia"
"VCT",1964,85069,"Americas"
"VEN",1964,9476252,"Americas"
"VGB",1964,8627,"Americas"
"VIR",1964,41300,"Americas"
"VNM",1964,37574000,"Asia"
"VUT",1964,72131,"Oceania"
"WSM",1964,123354,"Oceania"
"YEM",1964,5543339,"Asia"
"ZAF",1964,19308166,"Africa"
"ZMB",1964,3452942,"Africa"
"ZWE",1964,4269863,"Africa"
"ABW",1965,57360,"Americas"
"AFG",1965,9938414,"Asia"
"AGO",1965,6203299,"Africa"
"ALB",1965,1864791,"Europe"
"AND",1965,18549,"Europe"
"ARE",1965,150362,"Asia"
"ARG",1965,22283390,"Americas"
"ARM",1965,2211316,"Asia"
"ASM",1965,23520,"Oceania"
"ATG",1965,60781,"Americas"
"AUS",1965,11388000,"Oceania"
"AUT",1965,7270889,"Europe"
"AZE",1965,4592610,"Asia"
"BDI",1965,3077876,"Africa"
"BEL",1965,9463667,"Europe"
"BEN",1965,2632356,"Africa"
"BFA",1965,5174870,"Africa"
"BGD",1965,55834038,"Asia"
"BGR",1965,8204168,"Europe"
"BHR",1965,187431,"Asia"
"BHS",1965,140054,"Americas"
"BIH",1965,3535640,"Europe"
"BLR",1965,8610000,"Europe"
"BLZ",1965,106119,"Americas"
"BMU",1965,50100,"Americas"
"BOL",1965,4070590,"Americas"
"BRA",1965,83498020,"Americas"
"BRB",1965,235374,"Americas"
"BRN",1965,102425,"Asia"
"BTN",1965,254464,"Asia"
"BWA",1965,597190,"Africa"
"CAF",1965,1648833,"Africa"
"CAN",1965,19678000,"Americas"
"CHE",1965,5856472,"Europe"
"CHL",1965,8617077,"Americas"
"CHN",1965,715185000,"Asia"
"CIV",1965,4321791,"Africa"
"CMR",1965,5777834,"Africa"
"COD",1965,17369883,"Africa"
"COG",1965,1184316,"Africa"
"COL",1965,19144223,"Americas"
"COM",1965,207424,"Africa"
"CPV",1965,231428,"Africa"
"CRI",1965,1589621,"Americas"
"CUB",1965,7951933,"Americas"
"CUW",1965,135266,"Americas"
"CYM",1965,8369,"Americas"
"CYP",1965,580966,"Asia"
"CZE",1965,9779358,"Europe"
"DEU",1965,75963695,"Europe"
"DJI",1965,114963,"Africa"
"DMA",1965,65038,"Americas"
"DNK",1965,4759012,"Europe"
"DOM",1965,3878948,"Americas"
"DZA",1965,12626952,"Africa"
"ECU",1965,5250119,"Americas"
"EGY",1965,30875964,"Africa"
"ERI",1965,1589179,"Africa"
"ESP",1965,31954292,"Europe"
"EST",1965,1294566,"Europe"
"ETH",1965,25013626,"Africa"
"FIN",1965,4563732,"Europe"
"FJI",1965,463883,"Oceania"
"FRA",1965,50023774,"Europe"
"FRO",1965,36900,"Europe"
"FSM",1965,52242,"Oceania"
"GAB",1965,532511,"Africa"
"GBR",1965,54348050,"Europe"
"GEO",1965,3921600,"Asia"
"GHA",1965,7710549,"Africa"
"GIB",1965,26041,"Europe"
"GIN",1965,3877806,"Africa"
"GMB",1965,400861,"Africa"
"GNB",1965,652562,"Africa"
"GNQ",1965,277396,"Africa"
"GRC",1965,8550333,"Europe"
"GRD",1965,94581,"Americas"
"GRL",1965,39200,"Americas"
"GTM",1965,4869716,"Americas"
"GUM",1965,74830,"Oceania"
"GUY",1965,651868,"Americas"
"HKG",1965,3597900,"Asia"
"HND",1965,2346010,"Americas"
"HRV",1965,4287000,"Europe"
"HTI",1965,4271133,"Americas"
"HUN",1965,10147935,"Europe"
"IDN",1965,100308894,"Asia"
"IMN",1965,50141,"Europe"
"IND",1965,497702365,"Asia"
"IRL",1965,2877300,"Europe"
"IRN",1965,24955115,"Asia"
"IRQ",1965,8375793,"Asia"
"ISL",1965,192286,"Europe"
"ISR",1965,2563000,"Asia"
"ITA",1965,52112350,"Europe"
"JAM",1965,1756266,"Americas"
"JOR",1965,1172550,"Asia"
"JPN",1965,98883000,"Asia"
"KAZ",1965,11588870,"Asia"
"KEN",1965,9504703,"Africa"
"KGZ",1965,2573300,"Asia"
"KHM",1965,6467197,"Asia"
"KIR",1965,46453,"Oceania"
"KNA",1965,49214,"Americas"
"KOR",1965,28704674,"Asia"
"KWT",1965,473554,"Asia"
"LAO",1965,2382594,"Asia"
"LBN",1965,2092348,"Asia"
"LBR",1965,1252972,"Africa"
"LBY",1965,1733306,"Africa"
"LCA",1965,96302,"Americas"
"LIE",1965,18649,"Europe"
"LKA",1965,11164000,"Asia"
"LSO",1965,933655,"Africa"
"LTU",1965,2971450,"Europe"
"LUX",1965,331500,"Europe"
"LVA",1965,2265919,"Europe"
"MAC",1965,203231,"Asia"
"MAF",1965,4841,"Americas"
"MAR",1965,14229044,"Africa"
"MCO",1965,23282,"Europe"
"MDA",1965,2825000,"Europe"
"MDG",1965,5769218,"Africa"
"MDV",1965,102766,"Asia"
"MEX",1965,44623043,"Americas"
"MHL",1965,17284,"Oceania"
"MKD",1965,1592432,"Europe"
"MLI",1965,5568484,"Africa"
"MLT",1965,318800,"Europe"
"MMR",1965,23391145,"Asia"
"MNE",1965,526327,"Europe"
"MNG",1965,1107124,"Asia"
"MNP",1965,11105,"Oceania"
"MOZ",1965,8203076,"Africa"
"MRT",1965,992367,"Africa"
"MUS",1965,753000,"Africa"
"MWI",1965,4058673,"Africa"
"MYS",1965,9526563,"Asia"
"NAM",1965,682551,"Africa"
"NCL",1965,90500,"Oceania"
"NER",1965,3913934,"Africa"
"NGA",1965,50127214,"Africa"
"NIC",1965,2062630,"Americas"
"NLD",1965,12294732,"Europe"
"NOR",1965,3723168,"Europe"
"NPL",1965,10913724,"Asia"
"NRU",1965,5738,"Oceania"
"NZL",1965,2628400,"Oceania"
"OMN",1965,625009,"Asia"
"PAK",1965,50845221,"Asia"
"PAN",1965,1314626,"Americas"
"PER",1965,11607681,"Americas"
"PHL",1965,30913933,"Asia"
"PLW",1965,10782,"Oceania"
"PNG",1965,2236206,"Oceania"
"POL",1965,31444950,"Europe"
"PRI",1965,2594000,"Americas"
"PRK",1965,12547525,"Asia"
"PRT",1965,8998595,"Europe"
"PRY",1965,2170859,"Americas"
"PSE",1965,NA,"Asia"
"PYF",1965,93438,"Oceania"
"QAT",1965,73633,"Asia"
"ROU",1965,19031576,"Europe"
"RUS",1965,126745000,"Europe"
"RWA",1965,3232934,"Africa"
"SAU",1965,4843635,"Asia"
"SDN",1965,8770097,"Africa"
"SEN",1965,3682876,"Africa"
"SGP",1965,1886900,"Asia"
"SLB",1965,136847,"Oceania"
"SLE",1965,2473294,"Africa"
"SLV",1965,3197863,"Americas"
"SMR",1965,17441,"Europe"
"SOM",1965,3068437,"Africa"
"SRB",1965,NA,"Europe"
"SSD",1965,3263638,"Africa"
"STP",1965,64796,"Africa"
"SUR",1965,331793,"Americas"
"SVK",1965,4370983,"Europe"
"SVN",1965,1649160,"Europe"
"SWE",1965,7733853,"Europe"
"SWZ",1965,391546,"Africa"
"SXM",1965,NA,"Americas"
"SYC",1965,47500,"Africa"
"SYR",1965,5373137,"Asia"
"TCA",1965,5672,"Americas"
"TCD",1965,3309573,"Africa"
"TGO",1965,1708630,"Africa"
"THA",1965,31822796,"Asia"
"TJK",1965,2487953,"Asia"
"TKM",1965,1892599,"Asia"
"TLS",1965,548218,"Asia"
"TON",1965,74362,"Oceania"
"TTO",1965,912417,"Americas"
"TUN",1965,4545339,"Africa"
"TUR",1965,30972965,"Asia"
"TUV",1965,6815,"Oceania"
"TZA",1965,11683528,"Africa"
"UGA",1965,8014401,"Africa"
"UKR",1965,45261935,"Europe"
"URY",1965,2694537,"Americas"
"USA",1965,194303000,"Americas"
"UZB",1965,10143740,"Asia"
"VCT",1965,85970,"Americas"
"VEN",1965,9824692,"Americas"
"VGB",1965,8814,"Americas"
"VIR",1965,44000,"Americas"
"VNM",1965,38341000,"Asia"
"VUT",1965,74289,"Oceania"
"WSM",1965,127068,"Oceania"
"YEM",1965,5643643,"Asia"
"ZAF",1965,19813947,"Africa"
"ZMB",1965,3563407,"Africa"
"ZWE",1965,4410212,"Africa"
"ABW",1966,57715,"Americas"
"AFG",1966,10152331,"Asia"
"AGO",1966,6309770,"Africa"
"ALB",1966,1914573,"Europe"
"AND",1966,19647,"Europe"
"ARE",1966,160481,"Asia"
"ARG",1966,22608748,"Americas"
"ARM",1966,2276031,"Asia"
"ASM",1966,24321,"Oceania"
"ATG",1966,62059,"Americas"
"AUS",1966,11651000,"Oceania"
"AUT",1966,7322066,"Europe"
"AZE",1966,4721525,"Asia"
"BDI",1966,3152723,"Africa"
"BEL",1966,9527807,"Europe"
"BEN",1966,2682159,"Africa"
"BFA",1966,5256363,"Africa"
"BGD",1966,57672990,"Asia"
"BGR",1966,8258057,"Europe"
"BHR",1966,191780,"Asia"
"BHS",1966,146366,"Americas"
"BIH",1966,3586634,"Europe"
"BLR",1966,8696496,"Europe"
"BLZ",1966,109347,"Americas"
"BMU",1966,51000,"Americas"
"BOL",1966,4152668,"Americas"
"BRA",1966,85837799,"Americas"
"BRB",1966,236044,"Americas"
"BRN",1966,107316,"Asia"
"BTN",1966,262244,"Asia"
"BWA",1966,614613,"Africa"
"CAF",1966,1682885,"Africa"
"CAN",1966,20048000,"Americas"
"CHE",1966,5918002,"Europe"
"CHL",1966,8806137,"Americas"
"CHN",1966,735400000,"Asia"
"CIV",1966,4487204,"Africa"
"CMR",1966,5915123,"Africa"
"COD",1966,17861881,"Africa"
"COG",1966,1217391,"Africa"
"COL",1966,19721462,"Americas"
"COM",1966,211478,"Africa"
"CPV",1966,239770,"Africa"
"CRI",1966,1642186,"Americas"
"CUB",1966,8110430,"Americas"
"CUW",1966,136682,"Americas"
"CYM",1966,8441,"Americas"
"CYP",1966,585308,"Asia"
"CZE",1966,9821040,"Europe"
"DEU",1966,76600311,"Europe"
"DJI",1966,122866,"Africa"
"DMA",1966,66311,"Americas"
"DNK",1966,4797381,"Europe"
"DOM",1966,4001375,"Americas"
"DZA",1966,12980267,"Africa"
"ECU",1966,5405685,"Americas"
"EGY",1966,31697616,"Africa"
"ERI",1966,1631147,"Africa"
"ESP",1966,32283194,"Europe"
"EST",1966,1308597,"Europe"
"ETH",1966,25641376,"Africa"
"FIN",1966,4580869,"Europe"
"FJI",1966,476324,"Oceania"
"FRA",1966,50508717,"Europe"
"FRO",1966,37334,"Europe"
"FSM",1966,54199,"Oceania"
"GAB",1966,542557,"Africa"
"GBR",1966,54648500,"Europe"
"GEO",1966,3966700,"Asia"
"GHA",1966,7890992,"Africa"
"GIB",1966,26612,"Europe"
"GIN",1966,3948869,"Africa"
"GMB",1966,408180,"Africa"
"GNB",1966,662463,"Africa"
"GNQ",1966,284868,"Africa"
"GRC",1966,8613651,"Europe"
"GRD",1966,94875,"Americas"
"GRL",1966,40500,"Americas"
"GTM",1966,5013153,"Americas"
"GUM",1966,76607,"Oceania"
"GUY",1966,664521,"Americas"
"HKG",1966,3629900,"Asia"
"HND",1966,2414807,"Americas"
"HRV",1966,4313000,"Europe"
"HTI",1966,4357484,"Americas"
"HUN",1966,10178653,"Europe"
"IDN",1966,103067354,"Asia"
"IMN",1966,51049,"Europe"
"IND",1966,508161935,"Asia"
"IRL",1966,2888800,"Europe"
"IRN",1966,25624656,"Asia"
"IRQ",1966,8651164,"Asia"
"ISL",1966,195570,"Europe"
"ISR",1966,2629000,"Asia"
"ITA",1966,52519000,"Europe"
"JAM",1966,1780264,"Americas"
"JOR",1966,1265806,"Asia"
"JPN",1966,99790000,"Asia"
"KAZ",1966,11872939,"Asia"
"KEN",1966,9822499,"Africa"
"KGZ",1966,2655300,"Asia"
"KHM",1966,6584766,"Asia"
"KIR",1966,47459,"Oceania"
"KNA",1966,48358,"Americas"
"KOR",1966,29435571,"Asia"
"KWT",1966,524856,"Asia"
"LAO",1966,2439196,"Asia"
"LBN",1966,2136636,"Asia"
"LBR",1966,1282814,"Africa"
"LBY",1966,1803683,"Africa"
"LCA",1966,97881,"Americas"
"LIE",1966,19153,"Europe"
"LKA",1966,11439000,"Asia"
"LSO",1966,952206,"Africa"
"LTU",1966,3008050,"Europe"
"LUX",1966,333895,"Europe"
"LVA",1966,2283217,"Europe"
"MAC",1966,213196,"Asia"
"MAF",1966,4936,"Americas"
"MAR",1966,14593284,"Africa"
"MCO",1966,23305,"Europe"
"MDA",1966,2873000,"Europe"
"MDG",1966,5918595,"Africa"
"MDV",1966,105190,"Asia"
"MEX",1966,46011038,"Americas"
"MHL",1966,17842,"Oceania"
"MKD",1966,1617794,"Europe"
"MLI",1966,5635859,"Africa"
"MLT",1966,315200,"Europe"
"MMR",1966,23944178,"Asia"
"MNE",1966,526419,"Europe"
"MNG",1966,1139961,"Asia"
"MNP",1966,11435,"Oceania"
"MOZ",1966,8381455,"Africa"
"MRT",1966,1021882,"Africa"
"MUS",1966,768813,"Africa"
"MWI",1966,4158124,"Africa"
"MYS",1966,9789982,"Asia"
"NAM",1966,700341,"Africa"
"NCL",1966,93500,"Oceania"
"NER",1966,4027758,"Africa"
"NGA",1966,51217359,"Africa"
"NIC",1966,2125240,"Americas"
"NLD",1966,12456251,"Europe"
"NOR",1966,3753012,"Europe"
"NPL",1966,11109884,"Asia"
"NRU",1966,5936,"Oceania"
"NZL",1966,2675900,"Oceania"
"OMN",1966,642003,"Asia"
"PAK",1966,52191095,"Asia"
"PAN",1966,1353804,"Americas"
"PER",1966,11941325,"Americas"
"PHL",1966,31867563,"Asia"
"PLW",1966,10946,"Oceania"
"PNG",1966,2289109,"Oceania"
"POL",1966,31681000,"Europe"
"PRI",1966,2624995,"Americas"
"PRK",1966,12864954,"Asia"
"PRT",1966,8930990,"Europe"
"PRY",1966,2229376,"Americas"
"PSE",1966,NA,"Asia"
"PYF",1966,96732,"Oceania"
"QAT",1966,79844,"Asia"
"ROU",1966,19215450,"Europe"
"RUS",1966,127468000,"Europe"
"RWA",1966,3319082,"Africa"
"SAU",1966,5015204,"Asia"
"SDN",1966,9047798,"Africa"
"SEN",1966,3789211,"Africa"
"SGP",1966,1934400,"Asia"
"SLB",1966,141026,"Oceania"
"SLE",1966,2512652,"Africa"
"SLV",1966,3290411,"Americas"
"SMR",1966,17835,"Europe"
"SOM",1966,3143836,"Africa"
"SRB",1966,NA,"Europe"
"SSD",1966,3334191,"Africa"
"STP",1966,66063,"Africa"
"SUR",1966,341133,"Americas"
"SVK",1966,4411666,"Europe"
"SVN",1966,1669905,"Europe"
"SWE",1966,7807797,"Europe"
"SWZ",1966,401183,"Africa"
"SXM",1966,NA,"Americas"
"SYC",1966,48699,"Africa"
"SYR",1966,5553246,"Asia"
"TCA",1966,5629,"Americas"
"TCD",1966,3372170,"Africa"
"TGO",1966,1774029,"Africa"
"THA",1966,32789096,"Asia"
"TJK",1966,2574478,"Asia"
"TKM",1966,1952141,"Asia"
"TLS",1966,558676,"Asia"
"TON",1966,76779,"Oceania"
"TTO",1966,919903,"Americas"
"TUN",1966,4638275,"Africa"
"TUR",1966,31717477,"Asia"
"TUV",1966,6938,"Oceania"
"TZA",1966,12038903,"Africa"
"UGA",1966,8292776,"Africa"
"UKR",1966,45682308,"Europe"
"URY",1966,2722877,"Americas"
"USA",1966,196560000,"Americas"
"UZB",1966,10520879,"Asia"
"VCT",1966,86857,"Americas"
"VEN",1966,10175140,"Americas"
"VGB",1966,9007,"Americas"
"VIR",1966,47300,"Americas"
"VNM",1966,39142000,"Asia"
"VUT",1966,76413,"Oceania"
"WSM",1966,130688,"Oceania"
"YEM",1966,5748588,"Asia"
"ZAF",1966,20325230,"Africa"
"ZMB",1966,3676189,"Africa"
"ZWE",1966,4553433,"Africa"
"ABW",1967,58055,"Americas"
"AFG",1967,10372630,"Asia"
"AGO",1967,6414995,"Africa"
"ALB",1967,1965598,"Europe"
"AND",1967,20758,"Europe"
"ARE",1967,170283,"Asia"
"ARG",1967,22932203,"Americas"
"ARM",1967,2339124,"Asia"
"ASM",1967,25116,"Oceania"
"ATG",1967,63360,"Americas"
"AUS",1967,11799000,"Oceania"
"AUT",1967,7376998,"Europe"
"AZE",1967,4843870,"Asia"
"BDI",1967,3234023,"Africa"
"BEL",1967,9580991,"Europe"
"BEN",1967,2735307,"Africa"
"BFA",1967,5343019,"Africa"
"BGD",1967,59620669,"Asia"
"BGR",1967,8310226,"Europe"
"BHR",1967,196063,"Asia"
"BHS",1967,152609,"Americas"
"BIH",1967,3632669,"Europe"
"BLR",1967,8785648,"Europe"
"BLZ",1967,112692,"Americas"
"BMU",1967,52000,"Americas"
"BOL",1967,4237125,"Americas"
"BRA",1967,88191378,"Americas"
"BRB",1967,236621,"Americas"
"BRN",1967,112494,"Asia"
"BTN",1967,270622,"Asia"
"BWA",1967,633154,"Africa"
"CAF",1967,1718603,"Africa"
"CAN",1967,20412000,"Americas"
"CHE",1967,5991785,"Europe"
"CHL",1967,8997325,"Americas"
"CHN",1967,754550000,"Asia"
"CIV",1967,4656353,"Africa"
"CMR",1967,6058539,"Africa"
"COD",1967,18378214,"Africa"
"COG",1967,1251703,"Africa"
"COL",1967,20311371,"Americas"
"COM",1967,215897,"Africa"
"CPV",1967,248747,"Africa"
"CRI",1967,1694710,"Americas"
"CUB",1967,8263546,"Americas"
"CUW",1967,138140,"Americas"
"CYM",1967,8521,"Americas"
"CYP",1967,591308,"Asia"
"CZE",1967,9852899,"Europe"
"DEU",1967,76951336,"Europe"
"DJI",1967,131397,"Africa"
"DMA",1967,67686,"Americas"
"DNK",1967,4835354,"Europe"
"DOM",1967,4125109,"Americas"
"DZA",1967,13354197,"Africa"
"ECU",1967,5566057,"Americas"
"EGY",1967,32534021,"Africa"
"ERI",1967,1674204,"Africa"
"ESP",1967,32682947,"Europe"
"EST",1967,1318946,"Europe"
"ETH",1967,26281208,"Africa"
"FIN",1967,4605744,"Europe"
"FJI",1967,487913,"Oceania"
"FRA",1967,50915456,"Europe"
"FRO",1967,37768,"Europe"
"FSM",1967,56319,"Oceania"
"GAB",1967,553823,"Africa"
"GBR",1967,54943600,"Europe"
"GEO",1967,4005800,"Asia"
"GHA",1967,8057444,"Africa"
"GIB",1967,27174,"Europe"
